,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
124,1,0.04918032786885246,1,1,1,0.9859154929577465,True,1,2,1,0,2,0,0,2,2,2,2,0,0.858640776699029,0.8187110546965152,0.34123317935328373,0.0,0.5644594806885255,1,False,False,True,False,True,False,True,False,False
125,1,0.2295081967213115,1,0,2,0.4084507042253521,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23145631067961164,0.06437225940456959,0.0,0.0,0.08255907897394467,1,False,False,False,False,True,False,False,True,False
126,1,0.11475409836065575,1,0,5,0.04225352112676056,True,1,2,1,0,2,2,0,0,0,2,2,1,0.7363106796116504,0.04074544195707362,0.0,0.0,0.03228304046320609,0,False,False,True,True,False,False,True,False,False
127,1,0.639344262295082,0,0,0,0.014084507042253521,True,1,0,1,0,0,2,0,0,2,2,2,1,0.7444660194174756,0.017135933533348722,0.0,0.0,0.007933301914315852,0,False,False,True,True,False,False,True,False,False
128,1,0.04918032786885246,0,1,0,0.1267605633802817,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23262135922330096,0.023159473805677358,0.0,0.0,0.02204941762606881,1,False,False,False,False,True,False,True,False,False
129,1,0.7704918032786886,0,0,0,0.04225352112676056,True,1,0,1,2,0,0,0,0,0,0,2,0,0.6629126213592232,0.029379183014078002,0.0,0.0,0.04084472272717072,1,False,False,True,False,True,False,True,False,False
130,1,0.8196721311475411,0,0,0,0.7183098591549296,True,0,1,1,2,0,0,0,2,2,2,2,1,0.4566990291262135,0.2926667435956612,0.0,0.0,0.0,1,False,True,False,False,False,True,False,True,False
131,1,0.09836065573770492,0,0,0,0.056338028169014086,False,1,2,1,0,0,0,0,0,0,2,2,0,0.4438834951456311,0.023580660050773136,0.0,0.0,0.03087198994591441,0,True,False,False,True,False,False,True,False,False
132,1,0.18032786885245905,1,3,1,0.09859154929577466,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23417475728155338,0.016928225248096007,0.0,0.0,0.006440898583899999,1,False,False,False,False,False,True,False,True,False
133,0,0.8852459016393442,0,0,0,0.014084507042253521,True,1,0,1,0,0,0,0,0,0,0,2,1,0.421747572815534,0.008135241172397875,0.0,0.0,0.01341479835723423,1,True,False,False,False,True,False,True,False,False
134,1,0.4426229508196722,0,0,0,0.02816901408450704,True,1,0,1,0,2,0,0,0,2,2,2,0,0.7324271844660193,0.024953842603277175,0.0,0.0,0.011546488924796337,1,False,False,True,True,False,False,True,False,False
135,1,0.34426229508196726,0,0,0,0.25352112676056343,True,1,2,1,0,0,2,2,0,0,0,2,0,0.5401941747572815,0.12990999307639048,0.0,0.0,0.06316064094795665,1,False,True,False,True,False,False,True,False,False
136,1,0.5573770491803279,0,0,0,1.0,True,1,2,1,2,2,2,2,0,0,0,2,0,0.6186407766990291,0.5642107085160397,0.0,0.0,0.07392445970511008,1,False,True,False,False,False,True,True,False,False
137,1,0.9344262295081968,1,0,2,0.8732394366197184,True,0,1,1,2,0,0,2,0,0,0,2,0,0.3580582524271845,0.26310870066928227,0.0,0.0,0.0,1,False,True,False,False,True,False,True,False,False
138,1,0.3114754098360656,1,0,1,0.9154929577464789,False,0,1,1,2,2,2,2,2,0,0,2,1,0.5172815533980583,0.43507962150934687,0.0,0.0,0.0,1,False,True,False,False,False,True,True,False,False
139,1,0.0655737704918033,0,0,0,0.0,False,1,0,1,0,0,0,2,0,0,0,2,1,0.6671844660194175,0.006588968382183245,0.0,0.0,0.01250028052694181,0,False,False,True,True,False,False,True,False,False
140,0,0.08196721311475408,0,0,0,0.8309859154929577,False,1,2,1,0,0,2,0,0,0,0,2,1,0.6928155339805825,0.547680590814678,0.0,0.0,0.25735541641419246,1,False,False,True,False,True,False,True,False,False
141,0,0.39344262295081966,1,3,3,0.6619718309859155,False,0,1,1,2,0,2,0,0,2,2,2,0,0.4271844660194175,0.2512693284098777,0.0,0.0,0.0,1,False,True,False,False,True,False,False,True,False
142,0,0.42622950819672134,0,0,0,0.0,True,1,0,1,0,0,2,0,2,0,0,2,1,0.742135922330097,0.007702515578121394,0.0,0.0,0.009352768239861758,0,False,False,True,True,False,False,False,True,False
143,1,0.4918032786885246,0,0,0,0.19718309859154928,False,1,2,1,0,0,0,0,2,2,2,2,1,0.8027184466019417,0.1645338102930995,0.0,0.0,0.20589274893960818,0,False,False,True,True,False,False,True,False,False
144,0,0.7049180327868853,1,0,4,0.6901408450704226,True,1,2,1,2,2,0,2,2,2,2,2,1,0.9293203883495146,0.6216247403646434,0.0,0.0,0.48489081891424857,1,False,False,True,True,False,False,True,False,False
145,1,0.09836065573770492,1,1,10,1.0,True,1,2,1,2,2,2,2,2,2,2,2,0,0.774368932038835,0.7293445649665359,0.0,0.0,0.6816804685922037,1,True,False,False,False,False,True,False,True,False
146,0,0.29508196721311475,0,0,0,0.6338028169014085,False,1,2,1,2,2,0,0,0,0,0,0,0,0.7320388349514563,0.4418186014308793,0.0,0.6666666666666667,0.5583664355124667,1,False,False,True,True,False,False,False,True,False
147,0,0.2622950819672132,1,1,4,1.0,False,1,2,1,2,2,2,2,2,2,2,2,0,0.7972815533980583,0.7747749826909762,0.0,0.0,0.605938194304181,1,False,True,False,False,False,True,True,False,False
148,1,0.29508196721311475,1,3,2,0.0,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23067961165048542,0.00010385414262635562,0.0,0.0,0.009616463565160799,1,False,False,False,True,False,False,False,True,False
149,0,0.0,0,0,0,0.0,False,1,2,1,0,0,0,0,0,0,0,2,1,0.4667961165048543,0.003611816293561043,0.0,0.0,0.00817174981485222,1,True,False,False,True,False,False,True,False,False
150,0,0.8196721311475411,0,0,0,0.9295774647887325,True,1,0,1,2,2,0,2,2,0,0,2,1,0.7957281553398058,0.7064447265174245,0.0,0.0,0.048303934109831914,1,False,False,True,False,False,True,True,False,False
151,0,0.4098360655737705,1,1,5,0.6619718309859155,False,1,2,1,0,2,0,2,2,2,2,2,0,0.6963106796116505,0.44443803369489965,0.0,0.0,0.12037972126843063,1,False,True,False,False,False,True,True,False,False
152,0,0.0,0,0,0,1.0,False,1,0,1,2,2,2,2,2,2,2,2,1,0.9312621359223301,0.87761366258943,0.0,0.0,0.8464956574429409,1,False,False,True,False,False,True,True,False,False
153,1,0.7377049180327869,1,0,6,0.7183098591549296,True,1,2,1,2,2,2,2,0,2,2,2,1,0.7099029126213592,0.5003057927532887,0.0,0.0,0.6030431562647277,1,True,False,False,False,True,False,False,True,False
154,0,0.4098360655737705,1,3,1,0.9295774647887325,True,1,0,1,0,2,0,0,0,0,0,2,0,0.4702912621359223,0.3938322178629125,0.0,0.0,0.8814998092416797,1,True,False,False,False,True,False,False,True,False
155,0,0.639344262295082,1,0,1,0.3802816901408451,True,1,0,1,0,0,0,0,0,2,2,2,1,0.7071844660194174,0.25482344795753514,0.0,0.0,0.13235261114477437,0,False,False,True,True,False,False,True,False,False
156,0,0.1639344262295082,1,1,9,0.4366197183098592,True,1,2,1,0,2,2,0,0,0,2,2,0,0.5627184466019417,0.2338737595199631,0.0,0.0,0.29874997194730585,1,False,True,False,True,False,False,True,False,False
157,0,1.0,1,0,2,0.36619718309859156,False,1,0,1,2,0,0,0,0,0,0,2,1,0.661747572815534,0.22046503577198245,0.0,0.0,0.05317107655019188,0,True,False,False,True,False,False,True,False,False
158,1,0.04918032786885246,0,0,0,0.02816901408450704,False,1,0,1,0,2,2,0,0,2,2,2,0,0.7798058252427185,0.028807985229633046,0.0,0.0,0.02649296438429947,1,False,False,True,True,False,False,True,False,False
159,1,0.04918032786885246,0,0,0,0.014084507042253521,True,1,2,1,0,0,0,0,2,0,2,2,1,0.7429126213592233,0.018774521117009002,0.0,0.0,0.02268340851455374,0,True,False,False,True,False,False,True,False,False
160,0,0.5081967213114754,0,2,0,0.11267605633802817,False,1,0,1,0,0,2,2,2,2,2,2,1,0.643883495145631,0.07299792291714748,0.0,0.0,0.08960311048273079,0,True,False,False,True,False,False,False,True,False
161,1,0.5573770491803279,1,2,10,0.6901408450704226,True,1,2,1,2,0,0,2,2,0,0,2,1,0.6252427184466018,0.40016732056312027,0.0,0.0,0.6240321820507643,1,True,False,False,False,False,True,False,True,False
162,0,0.42622950819672134,1,2,1,0.9859154929577465,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23378640776699028,0.1581813985691207,0.0,0.0,0.6180373213043382,1,False,False,False,False,False,True,True,False,False
163,1,0.9344262295081968,1,0,2,0.4366197183098592,True,1,2,1,0,0,0,0,0,0,0,2,1,0.6594174757281553,0.26362220170782363,0.0,0.0,0.4249646536053323,0,False,False,True,True,False,False,True,False,False
164,0,0.6229508196721312,1,3,10,0.2112676056338028,True,1,0,1,2,0,2,0,2,2,2,2,0,0.8598058252427184,0.1735402723286407,0.0,0.0,0.12239951524944456,1,False,False,True,True,False,False,True,False,False
165,0,0.42622950819672134,1,3,8,0.9295774647887325,True,1,2,1,0,0,2,2,2,2,2,2,1,0.898252427184466,0.7730325409646895,0.0,0.0,0.334368477748603,1,False,False,True,False,False,True,True,False,False
166,1,0.39344262295081966,1,1,1,1.0,False,1,2,1,2,2,2,2,2,2,2,2,1,0.9654368932038834,0.9277348257558274,0.0,0.0,0.32195516057362156,1,False,False,True,False,False,True,False,True,False
167,0,0.3606557377049181,0,0,0,0.02816901408450704,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23106796116504852,0.004621509346872836,0.0,0.0,0.020728135730155528,0,False,False,False,True,False,False,True,False,False
168,1,0.04918032786885246,1,3,1,0.3098591549295775,False,1,2,0,1,1,1,1,1,1,1,1,0,0.26679611650485435,0.05996999769213017,0.0,0.0,0.30983078614870174,1,False,False,False,False,True,False,False,True,False
169,1,0.7049180327868853,1,2,1,1.0,False,1,2,1,2,2,2,2,0,0,0,2,0,0.6201941747572814,0.5866085852757905,0.5069291022293633,0.0,0.5730155524136539,1,False,True,False,False,False,True,True,False,False
170,1,0.03278688524590162,1,2,9,0.08450704225352114,True,0,1,1,2,2,2,0,2,2,2,2,0,0.054368932038834944,0.05156935148857605,0.0,0.0,0.0,1,True,False,False,True,False,False,False,True,False
171,1,0.4918032786885246,1,3,10,0.09859154929577466,True,1,0,1,0,0,0,0,2,0,0,2,1,0.5001941747572816,0.052654050311562436,0.0,0.0,0.0035009762337574906,1,False,True,False,True,False,False,True,False,False
172,1,0.2295081967213115,1,4,9,0.9154929577464789,True,0,1,1,0,0,0,2,2,2,2,0,0,0.4702912621359223,0.38607777521347797,0.0,0.7333333333333334,0.0,1,True,False,False,False,False,True,True,False,False
173,1,0.18032786885245905,0,0,0,0.056338028169014086,True,1,0,0,1,1,1,1,1,1,1,1,0,0.2411650485436893,0.010968151396261252,0.0,0.0,0.04805426513162325,0,False,False,False,True,False,False,False,True,False
174,1,0.3114754098360656,0,1,0,0.676056338028169,False,1,2,1,0,2,2,0,2,2,2,2,1,0.8831067961165048,0.578986845141934,0.0,0.0,0.6093522071859783,0,False,False,True,True,False,False,True,False,False
175,1,0.6065573770491803,1,0,2,0.8732394366197184,True,1,0,0,1,1,1,1,1,1,1,1,1,0.23262135922330096,0.1403184860373875,0.0,0.0,0.6779438497273278,1,False,False,False,False,False,True,True,False,False
176,0,0.836065573770492,1,1,1,0.15492957746478872,True,0,1,1,0,0,0,2,0,0,0,2,1,0.3052427184466019,0.03889914608816063,0.0,0.0,0.0,1,False,True,False,True,False,False,False,False,True
177,1,0.5737704918032788,1,6,5,0.36619718309859156,False,1,0,1,2,2,0,0,0,0,0,2,1,0.5029126213592233,0.1721093930302331,0.0,0.0,0.2741112906483539,1,False,True,False,True,False,False,False,True,False
178,0,0.6229508196721312,0,0,0,0.47887323943661975,False,1,0,1,2,2,2,0,0,0,0,2,0,0.5479611650485436,0.2266097392107085,0.0,0.0,0.4399644291837788,1,False,True,False,True,False,False,True,False,False
179,0,0.34426229508196726,1,2,7,0.7464788732394366,True,1,2,1,0,2,2,2,2,2,2,2,1,0.7471844660194175,0.5198765289637665,0.0,0.0,0.0655928095334276,1,False,True,False,True,False,False,True,False,False
180,1,0.6065573770491803,0,0,0,0.0,False,1,2,1,0,0,0,0,2,2,2,2,1,0.8190291262135921,0.00884491114701131,0.0,0.0,0.001568145604703876,0,False,False,True,True,False,False,True,False,False
181,1,0.3114754098360656,0,0,0,0.056338028169014086,True,1,0,1,0,0,2,2,2,0,0,2,1,0.574368932038835,0.034537272097853684,0.0,0.0,0.01958078053816289,1,False,True,False,True,False,False,False,True,False
182,1,0.6885245901639344,0,0,0,0.25352112676056343,False,1,0,1,0,2,0,2,0,2,2,0,1,0.5852427184466018,0.13997807523655664,0.0,0.4,0.2227411970645661,1,False,True,False,False,True,False,True,False,False
183,1,0.2622950819672132,1,2,1,0.7183098591549296,False,0,1,1,0,2,2,2,2,0,0,2,0,0.46757281553398056,0.29254558042926376,0.5424784093191404,0.0,0.0,1,False,True,False,False,False,True,False,True,False
184,0,0.6885245901639344,1,3,8,1.0,False,0,1,1,2,2,2,2,2,2,2,2,1,0.5732038834951456,0.5383683360258482,0.0,0.0,0.0,1,False,True,False,False,False,True,True,False,False
185,1,0.5081967213114754,0,0,0,0.4366197183098592,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23339805825242718,0.06873413339487654,0.19542076722233379,0.0,0.1338450144751902,1,False,False,False,False,False,True,True,False,False
186,0,0.459016393442623,1,0,1,0.09859154929577466,False,1,0,1,0,2,2,0,2,2,2,2,0,0.8633009708737864,0.09509577659819987,0.0,0.0,0.037882358221683614,0,False,False,True,True,False,False,True,False,False
187,1,0.2622950819672132,0,0,0,0.5633802816901409,True,1,2,1,0,0,2,0,0,2,2,0,0,0.5825242718446602,0.28998384491114704,0.0,0.9333333333333333,0.4318852532597231,1,False,True,False,False,True,False,False,False,True
188,1,0.21311475409836067,0,0,0,0.056338028169014086,False,1,0,0,1,1,1,1,1,1,1,1,1,0.22718446601941747,0.007760212324024925,0.0,0.0,0.02946935523687695,1,False,False,False,True,False,False,False,True,False
189,0,0.5737704918032788,0,1,0,0.14084507042253522,False,0,1,1,2,0,0,2,0,0,0,0,1,0.35766990291262135,0.04428802215555044,0.0,0.6666666666666667,0.0,1,False,True,False,False,True,False,False,True,False
190,1,0.6885245901639344,0,0,0,0.056338028169014086,False,1,0,1,0,0,0,2,2,2,2,2,1,0.8240776699029125,0.050150011539349185,0.0,0.0,0.04360791310397451,0,False,False,True,True,False,False,True,False,False
191,0,0.7049180327868853,0,0,0,0.2112676056338028,True,1,0,0,1,1,1,1,1,1,1,1,0,0.22563106796116505,0.03552388645280406,0.0,0.0,0.18631477367086335,1,False,False,False,False,True,False,False,True,False
192,1,1.0,0,0,0,0.9859154929577465,False,1,2,1,0,2,0,2,2,2,0,2,0,0.8990291262135922,0.8497634433417955,0.0,0.0,0.12149621849682446,1,False,False,True,False,True,False,True,False,False
193,0,0.0655737704918033,0,0,0,0.14084507042253522,False,0,1,1,0,2,2,2,0,0,0,2,1,0.3914563106796116,0.046595891991691674,0.0,0.0,0.0,1,False,True,False,False,True,False,False,True,False
194,0,0.7213114754098361,1,0,1,0.8450704225352113,False,1,2,1,0,2,0,0,2,2,2,2,1,0.8477669902912621,0.6913512577890607,0.0,0.0,0.8441420364011761,0,False,False,True,True,False,False,True,False,False
195,0,0.5081967213114754,1,0,2,0.9859154929577465,False,1,0,1,2,2,2,2,2,2,2,2,1,0.7363106796116504,0.6955111931687054,0.0,0.0,0.4592955407437331,1,True,False,False,False,True,False,True,False,False
196,1,0.6065573770491803,0,0,0,0.11267605633802817,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23184466019417477,0.018462958689129935,0.0,0.0,0.10285800848313474,1,False,False,False,True,False,False,False,True,False
197,0,0.7213114754098361,0,0,0,0.07042253521126761,False,1,0,1,2,0,0,0,0,0,0,2,1,0.461747572815534,0.03413339487652897,0.0,0.0,0.06591261024708814,1,False,True,False,True,False,False,True,False,False
198,0,0.639344262295082,0,0,0,0.35211267605633806,False,1,0,1,0,0,0,0,2,2,2,0,1,0.7673786407766989,0.2602757904454189,0.0,0.33333333333333337,0.2778170515496309,0,False,False,True,True,False,False,True,False,False
199,0,0.1639344262295082,0,0,0,0.07042253521126761,True,1,0,1,2,2,0,0,0,0,0,0,0,0.5060194174757281,0.03509116085852758,0.0,0.0,0.011748468322897733,1,True,False,False,True,False,False,False,False,True
200,1,0.5737704918032788,0,0,0,0.14084507042253522,False,1,0,1,0,0,2,0,0,2,2,2,0,0.7363106796116504,0.10038656819755366,0.0,0.0,0.09433279472160506,1,False,False,True,True,False,False,True,False,False
201,1,0.09836065573770492,1,0,1,0.0,False,1,0,1,0,0,0,0,2,0,2,0,1,0.7033009708737863,0.007125548119086083,0.0,0.0,0.012250611548733142,0,False,False,True,True,False,False,True,False,False
202,0,0.19672131147540983,1,0,10,0.676056338028169,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23417475728155338,0.11014885760443112,0.0,0.0,0.03876321281895914,1,False,False,False,False,False,True,True,False,False
203,0,0.09836065573770492,1,2,9,0.02816901408450704,True,1,0,1,0,2,0,0,2,0,0,2,1,0.5335922330097087,0.0172859450726979,0.0,0.0,0.009652932067595772,1,False,True,False,True,False,False,False,True,False
204,0,0.4426229508196722,0,0,0,0.7323943661971831,True,1,0,1,2,2,2,2,0,2,2,2,0,0.8504854368932038,0.6237537502884837,0.0,0.0,0.6477956192912768,1,False,False,True,False,False,True,False,True,False
205,1,0.14754098360655737,1,0,1,0.3098591549295775,False,1,0,1,2,0,0,2,2,2,2,2,1,0.8532038834951455,0.26684744980383107,0.0,0.0,0.24485794115666873,0,False,False,True,True,False,False,True,False,False
206,1,0.7213114754098361,0,0,0,0.014084507042253521,False,1,0,1,0,0,0,0,0,0,0,2,0,0.42990291262135927,0.008158319870759288,0.0,0.0,0.014301263493345902,0,False,True,False,True,False,False,True,False,False
207,1,0.29508196721311475,0,0,0,0.0,False,1,0,1,2,0,0,0,0,0,0,2,1,0.454757281553398,0.0034329563812600964,0.0,0.0,0.0031839807895150253,0,False,True,False,True,False,False,False,True,False
208,1,0.4098360655737705,0,1,0,0.02816901408450704,False,1,2,0,1,1,1,1,1,1,1,1,1,0.28271844660194173,0.01182206323563351,0.0,0.0,0.028504342557059182,1,False,False,False,False,False,True,False,True,False
209,0,0.9016393442622951,1,0,1,0.943661971830986,False,1,2,1,0,2,0,0,2,2,2,2,1,0.8559223300970873,0.7884664204938842,0.0,0.0,0.4068874974752576,0,True,False,False,True,False,False,True,False,False
210,1,0.4098360655737705,0,0,0,0.09859154929577466,False,1,0,1,0,0,2,0,2,2,2,0,1,0.8132038834951456,0.08325640433879529,0.0,0.5333333333333333,0.04373976076662403,0,False,False,True,True,False,False,True,False,False
211,0,0.03278688524590162,1,0,9,0.971830985915493,True,1,2,1,0,0,2,0,2,2,2,0,1,0.836116504854369,0.8035656588968382,0.0,0.5333333333333333,0.3271505195358963,1,False,False,True,False,True,False,True,False,False
212,1,0.7049180327868853,1,3,9,0.5352112676056339,True,1,2,1,0,0,2,0,2,2,2,2,0,0.8543689320388349,0.44042810985460423,0.0,0.0,0.1891621221302094,1,False,False,True,False,True,False,True,False,False
213,0,0.39344262295081966,0,0,0,0.0,False,1,0,1,0,0,0,0,0,0,0,2,1,0.622135922330097,0.005919686129702285,0.0,0.0,0.004872752979196123,0,False,False,True,True,False,False,True,False,False
214,0,0.34426229508196726,0,0,0,0.02816901408450704,False,1,0,1,0,2,0,2,2,2,2,2,1,0.8380582524271845,0.034214170320793914,0.0,0.0,0.025398909311250255,0,False,False,True,True,False,False,True,False,False
215,1,0.47540983606557374,1,0,8,0.8309859154929577,True,1,2,1,0,2,2,0,2,2,2,2,0,0.8737864077669902,0.7083775675051928,0.0,0.0,0.3235036692923989,1,False,False,True,False,True,False,True,False,False
216,0,0.5901639344262295,1,0,1,0.056338028169014086,True,1,0,1,0,0,0,0,0,0,0,2,0,0.6209708737864077,0.03592776367412878,0.0,0.0,0.023957000830359752,0,False,False,True,True,False,False,True,False,False
217,1,0.9508196721311476,0,0,0,0.02816901408450704,True,1,2,1,0,2,0,0,0,0,0,2,1,0.7095145631067961,0.02479806138933764,0.0,0.0,0.007759375210395207,0,False,False,True,True,False,False,True,False,False
218,0,0.3606557377049181,1,0,0,0.7605633802816901,False,1,2,1,2,2,0,2,0,0,0,0,1,0.5906796116504853,0.39733441033925687,0.8943562964450692,1.0,0.5458773760631972,1,True,False,False,False,True,False,False,True,False
219,1,0.39344262295081966,0,0,0,1.0,False,0,1,1,2,0,2,2,2,2,2,2,1,0.553009708737864,0.5044368797599815,0.0,0.0,0.0,1,False,True,False,False,False,True,False,True,False
220,1,0.8196721311475411,1,0,7,1.0,True,1,0,1,2,2,2,2,2,0,0,0,0,0.6555339805825242,0.6164262635587353,0.0,0.9333333333333333,0.10644314279943447,1,False,True,False,False,False,True,True,False,False
221,0,0.7213114754098361,0,0,0,0.5633802816901409,False,1,2,1,0,2,2,0,2,2,2,0,1,0.9033009708737864,0.5105758135241172,0.0,0.8666666666666667,0.11996173612513747,0,False,False,True,True,False,False,True,False,False
222,1,0.3114754098360656,0,0,0,0.8309859154929577,True,0,1,1,2,2,2,0,0,0,0,2,0,0.38524271844660196,0.27760212324024924,0.7724442659168508,0.0,0.0,1,False,True,False,False,False,True,True,False,False
223,0,0.39344262295081966,0,0,0,0.07042253521126761,False,1,0,1,0,0,0,0,2,2,2,2,0,0.7712621359223301,0.0644818832217863,0.0,0.0,0.004376220292196863,0,False,False,True,True,False,False,True,False,False
